Data set contains 2000 examples.
[forest size], [trialNum], [training error], [cross-set error]
616, 1, 2.228571, 22.400000
616, 2, 2.114286, 22.800000
616, 3, 2.057143, 25.600000
616, 4, 2.171429, 20.000000
616, 5, 2.171429, 19.600000
616, 6, 2.171429, 21.600000
616, 7, 2.171429, 18.000000
616, 8, 2.114286, 22.800000
616, 9, 2.000000, 25.600000
616, 10, 2.228571, 18.000000
616, 11, 2.114286, 23.600000
616, 12, 2.000000, 19.600000
616, 13, 2.114286, 20.800000
616, 14, 1.828571, 22.400000
616, 15, 1.714286, 20.800000
616, 16, 2.057143, 19.200000
616, 17, 1.885714, 28.400000
616, 18, 2.171429, 20.000000
616, 19, 2.228571, 18.000000
621, 0, 2.228571, 23.200000
621, 1, 1.942857, 20.800000
621, 2, 1.885714, 19.600000
621, 3, 2.114286, 20.000000
621, 4, 2.285714, 19.200000
621, 5, 2.171429, 18.400000
621, 6, 2.000000, 18.800000
621, 7, 2.000000, 19.600000
621, 8, 1.942857, 20.800000
621, 9, 2.057143, 24.000000
621, 10, 2.057143, 20.400000
621, 11, 2.057143, 20.800000
621, 12, 2.228571, 18.400000
621, 13, 2.000000, 22.400000
621, 14, 2.000000, 21.200000
621, 15, 2.114286, 22.400000
621, 16, 2.057143, 19.600000
621, 17, 2.171429, 22.000000
621, 18, 1.885714, 23.200000
621, 19, 2.057143, 21.600000
626, 0, 1.942857, 21.600000
626, 1, 2.114286, 24.400000
626, 2, 2.057143, 18.800000
626, 3, 2.171429, 17.200000
626, 4, 1.942857, 25.600000
626, 5, 2.000000, 22.000000
626, 6, 2.057143, 21.200000
626, 7, 2.228571, 17.600000
626, 8, 2.114286, 20.000000
626, 9, 2.057143, 22.400000
626, 10, 1.828571, 21.200000
626, 11, 2.171429, 20.800000
626, 12, 2.057143, 22.400000
626, 13, 2.114286, 22.400000
626, 14, 2.228571, 22.400000
626, 15, 2.285714, 25.200000
626, 16, 2.057143, 22.800000
626, 17, 2.114286, 23.600000
626, 18, 2.057143, 16.400000
626, 19, 2.285714, 21.200000
631, 0, 1.771429, 26.400000
631, 1, 2.228571, 21.200000
631, 2, 2.228571, 18.000000
631, 3, 2.114286, 18.400000
631, 4, 2.342857, 20.400000
631, 5, 2.171429, 19.200000
631, 6, 2.057143, 22.000000
631, 7, 2.114286, 20.400000
631, 8, 2.114286, 21.200000
631, 9, 2.057143, 19.600000
631, 10, 2.171429, 16.400000
631, 11, 2.000000, 25.200000
631, 12, 2.114286, 23.600000
631, 13, 2.057143, 17.600000
631, 14, 1.942857, 20.000000
631, 15, 1.942857, 22.400000
631, 16, 2.228571, 19.200000
631, 17, 1.885714, 22.400000
631, 18, 2.057143, 19.600000
631, 19, 1.942857, 21.600000
636, 0, 1.657143, 24.000000
636, 1, 2.000000, 21.200000
636, 2, 2.171429, 22.800000
636, 3, 2.285714, 19.600000
636, 4, 2.057143, 19.200000
636, 5, 2.228571, 22.000000
636, 6, 2.285714, 17.600000
636, 7, 2.000000, 23.200000
636, 8, 1.885714, 26.000000
636, 9, 2.057143, 22.000000
636, 10, 2.114286, 16.800000
636, 11, 2.228571, 21.200000
636, 12, 2.000000, 22.400000
636, 13, 2.114286, 23.600000
636, 14, 2.228571, 21.600000
636, 15, 2.228571, 23.200000
636, 16, 2.171429, 21.200000
636, 17, 2.000000, 22.400000
636, 18, 2.228571, 18.000000
636, 19, 1.771429, 22.400000
641, 0, 2.171429, 22.400000
641, 1, 2.114286, 21.200000
641, 2, 1.942857, 23.200000
641, 3, 2.000000, 19.200000
641, 4, 1.885714, 23.200000
641, 5, 2.285714, 22.800000
641, 6, 2.171429, 19.200000
641, 7, 1.942857, 20.400000
641, 8, 2.057143, 18.400000
641, 9, 2.114286, 20.000000
641, 10, 2.057143, 19.600000
641, 11, 2.000000, 24.800000
641, 12, 1.942857, 22.400000
641, 13, 2.114286, 19.600000
641, 14, 1.771429, 24.000000
641, 15, 1.942857, 21.200000
641, 16, 2.000000, 22.800000
641, 17, 2.114286, 20.800000
641, 18, 1.771429, 24.000000
641, 19, 2.057143, 16.800000
646, 0, 1.942857, 22.800000
646, 1, 2.000000, 23.600000
646, 2, 2.171429, 19.600000
646, 3, 2.285714, 23.600000
646, 4, 2.057143, 21.600000
646, 5, 1.885714, 22.800000
646, 6, 2.057143, 23.600000
646, 7, 2.000000, 20.400000
646, 8, 2.057143, 23.200000
646, 9, 2.171429, 22.800000
646, 10, 2.000000, 22.800000
646, 11, 2.114286, 21.600000
646, 12, 1.714286, 23.600000
646, 13, 2.114286, 23.200000
646, 14, 1.942857, 25.600000
646, 15, 2.057143, 22.800000
646, 16, 2.171429, 22.400000
646, 17, 2.057143, 20.000000
646, 18, 2.285714, 18.000000
646, 19, 2.057143, 21.200000
651, 0, 2.057143, 22.000000
651, 1, 2.057143, 23.200000
651, 2, 2.057143, 21.600000
651, 3, 2.114286, 22.000000
651, 4, 1.942857, 21.200000
651, 5, 1.942857, 22.800000
651, 6, 2.057143, 22.400000
651, 7, 2.114286, 20.000000
651, 8, 1.771429, 20.800000
651, 9, 2.057143, 23.200000
651, 10, 1.885714, 24.000000
651, 11, 1.942857, 20.400000
651, 12, 1.885714, 21.200000
651, 13, 2.171429, 17.600000
651, 14, 2.171429, 17.200000
651, 15, 2.114286, 20.800000
651, 16, 2.228571, 21.200000
651, 17, 2.114286, 21.600000
651, 18, 2.114286, 22.400000
651, 19, 2.114286, 20.000000
656, 0, 2.228571, 20.000000
656, 1, 1.942857, 19.600000
656, 2, 2.228571, 22.400000
656, 3, 1.942857, 20.800000
656, 4, 1.942857, 23.600000
656, 5, 1.942857, 21.200000
656, 6, 1.771429, 24.000000
656, 7, 2.228571, 21.200000
656, 8, 2.285714, 18.400000
656, 9, 1.885714, 22.400000
656, 10, 2.000000, 18.000000
656, 11, 2.000000, 23.200000
656, 12, 2.114286, 23.600000
656, 13, 2.228571, 20.400000
656, 14, 2.000000, 21.600000
656, 15, 2.342857, 24.000000
656, 16, 2.228571, 20.400000
656, 17, 2.000000, 26.000000
656, 18, 2.285714, 20.400000
656, 19, 1.885714, 21.200000
661, 0, 2.057143, 20.000000
661, 1, 2.114286, 20.000000
661, 2, 1.942857, 24.000000
661, 3, 2.057143, 22.400000
661, 4, 2.171429, 22.000000
661, 5, 2.171429, 18.800000
661, 6, 1.942857, 20.800000
661, 7, 2.057143, 20.400000
661, 8, 2.114286, 19.600000
661, 9, 2.057143, 22.000000
661, 10, 2.171429, 16.000000
661, 11, 2.228571, 22.800000
661, 12, 2.057143, 22.800000
661, 13, 2.171429, 18.800000
661, 14, 2.228571, 18.400000
661, 15, 2.057143, 24.000000
661, 16, 1.828571, 24.000000
661, 17, 2.228571, 19.600000
661, 18, 2.171429, 18.800000
661, 19, 2.342857, 20.800000
666, 0, 2.285714, 21.200000
666, 1, 2.171429, 21.600000
666, 2, 2.000000, 20.000000
666, 3, 1.885714, 26.000000
666, 4, 2.285714, 24.400000
666, 5, 1.885714, 20.800000
666, 6, 1.828571, 18.800000
666, 7, 1.942857, 21.600000
666, 8, 2.228571, 18.800000
666, 9, 2.057143, 20.800000
666, 10, 1.942857, 20.800000
666, 11, 1.714286, 24.000000
666, 12, 2.285714, 20.800000
666, 13, 2.114286, 19.200000
666, 14, 2.285714, 20.400000
666, 15, 1.885714, 18.400000
666, 16, 2.114286, 18.000000
666, 17, 2.114286, 23.600000
666, 18, 2.057143, 21.600000
666, 19, 2.057143, 20.000000
671, 0, 2.000000, 26.000000
671, 1, 2.285714, 24.000000
671, 2, 2.057143, 18.000000
671, 3, 2.057143, 22.400000
671, 4, 2.114286, 22.000000
671, 5, 2.171429, 23.600000
671, 6, 2.114286, 23.200000
671, 7, 1.828571, 20.000000
671, 8, 2.000000, 22.000000
671, 9, 2.057143, 21.600000
671, 10, 1.942857, 22.400000
671, 11, 2.000000, 23.200000
671, 12, 2.000000, 26.400000
671, 13, 2.057143, 18.400000
671, 14, 2.057143, 21.600000
671, 15, 2.114286, 20.000000
671, 16, 1.828571, 26.000000
671, 17, 2.285714, 16.800000
671, 18, 2.171429, 19.600000
671, 19, 2.171429, 16.800000
676, 0, 2.000000, 18.400000
676, 1, 2.057143, 18.800000
676, 2, 2.057143, 19.200000
676, 3, 1.828571, 21.600000
676, 4, 1.942857, 21.600000
676, 5, 2.057143, 20.000000
676, 6, 2.057143, 20.000000
676, 7, 2.000000, 20.000000
676, 8, 1.828571, 24.800000
676, 9, 2.057143, 23.600000
676, 10, 2.171429, 21.600000
676, 11, 2.228571, 19.600000
676, 12, 1.942857, 20.800000
676, 13, 2.057143, 24.000000
676, 14, 2.228571, 23.600000
676, 15, 2.228571, 20.800000
676, 16, 2.342857, 22.000000
676, 17, 2.057143, 22.400000
676, 18, 2.285714, 20.000000
676, 19, 2.057143, 20.000000
681, 0, 2.171429, 20.000000
681, 1, 2.057143, 20.800000
681, 2, 1.771429, 22.800000
681, 3, 2.171429, 19.600000
681, 4, 1.942857, 22.000000
681, 5, 1.942857, 19.200000
681, 6, 2.228571, 19.600000
681, 7, 2.057143, 17.600000
681, 8, 2.114286, 20.400000
681, 9, 2.171429, 18.800000
681, 10, 2.171429, 23.600000
681, 11, 1.828571, 20.800000
681, 12, 1.942857, 22.000000
681, 13, 2.000000, 25.600000
681, 14, 2.057143, 23.200000
681, 15, 1.942857, 25.200000
681, 16, 2.057143, 24.000000
681, 17, 1.885714, 21.600000
681, 18, 2.057143, 22.400000
681, 19, 2.000000, 20.800000
686, 0, 1.885714, 19.600000
686, 1, 1.942857, 26.400000
686, 2, 2.228571, 17.200000
686, 3, 1.942857, 21.600000
686, 4, 2.114286, 18.400000
686, 5, 1.771429, 20.800000
686, 6, 2.114286, 19.200000
686, 7, 2.000000, 24.000000
686, 8, 1.771429, 22.400000
686, 9, 1.885714, 22.800000
686, 10, 2.171429, 22.800000
686, 11, 1.942857, 19.200000
686, 12, 2.000000, 18.400000
686, 13, 2.114286, 23.600000
686, 14, 2.057143, 21.600000
686, 15, 2.228571, 17.200000
686, 16, 1.942857, 20.400000
686, 17, 2.000000, 21.600000
686, 18, 2.114286, 23.600000
686, 19, 2.171429, 18.800000
691, 0, 2.057143, 21.200000
691, 1, 2.000000, 25.600000
691, 2, 2.171429, 21.200000
691, 3, 1.942857, 24.400000
691, 4, 2.114286, 19.200000
691, 5, 2.228571, 22.000000
691, 6, 1.885714, 20.800000
691, 7, 2.285714, 19.600000
691, 8, 2.171429, 20.400000
691, 9, 2.057143, 22.000000
691, 10, 2.057143, 24.400000
691, 11, 1.885714, 20.800000
691, 12, 2.114286, 27.200000
691, 13, 2.057143, 19.200000
691, 14, 2.342857, 23.200000
691, 15, 2.000000, 18.000000
691, 16, 2.228571, 21.200000
691, 17, 2.057143, 19.600000
691, 18, 2.057143, 23.600000
691, 19, 1.942857, 24.400000
696, 0, 2.171429, 18.000000
696, 1, 2.000000, 22.400000
696, 2, 2.171429, 18.800000
696, 3, 2.057143, 16.400000
696, 4, 2.171429, 22.800000
696, 5, 2.228571, 21.600000
696, 6, 2.114286, 16.000000
696, 7, 2.171429, 20.800000
696, 8, 2.114286, 18.400000
696, 9, 2.000000, 24.000000
696, 10, 2.171429, 20.800000
696, 11, 2.171429, 21.200000
696, 12, 2.171429, 21.200000
696, 13, 2.114286, 22.400000
696, 14, 1.942857, 20.400000
696, 15, 1.942857, 17.200000
696, 16, 2.114286, 20.400000
696, 17, 2.114286, 23.600000
696, 18, 2.171429, 19.200000
696, 19, 2.057143, 20.000000
701, 0, 2.057143, 23.200000
701, 1, 1.942857, 18.000000
701, 2, 2.114286, 20.000000
701, 3, 2.228571, 20.400000
701, 4, 1.942857, 23.600000
701, 5, 1.714286, 25.600000
701, 6, 2.057143, 24.000000
701, 7, 2.228571, 20.400000
701, 8, 2.400000, 19.200000
701, 9, 2.114286, 21.200000
701, 10, 2.228571, 20.400000
701, 11, 2.114286, 21.200000
701, 12, 2.057143, 23.600000
701, 13, 2.057143, 20.000000
701, 14, 2.171429, 20.000000
701, 15, 2.057143, 23.200000
701, 16, 2.057143, 20.800000
701, 17, 2.171429, 19.200000
701, 18, 2.114286, 22.000000
701, 19, 2.057143, 18.800000
706, 0, 1.828571, 24.400000
706, 1, 2.171429, 22.800000
706, 2, 2.171429, 15.600000
706, 3, 1.828571, 20.400000
706, 4, 2.228571, 21.600000
706, 5, 2.228571, 26.000000
706, 6, 2.114286, 18.000000
706, 7, 2.114286, 20.400000
706, 8, 2.171429, 18.000000
706, 9, 1.885714, 24.000000
706, 10, 2.000000, 22.000000
706, 11, 2.057143, 21.600000
706, 12, 2.228571, 22.000000
706, 13, 2.000000, 20.400000
706, 14, 2.228571, 18.800000
706, 15, 1.885714, 21.600000
706, 16, 2.171429, 20.000000
706, 17, 2.171429, 21.200000
706, 18, 1.885714, 25.600000
706, 19, 2.000000, 24.800000
711, 0, 2.114286, 22.000000
711, 1, 2.057143, 18.000000
711, 2, 1.885714, 20.800000
711, 3, 1.885714, 23.200000
711, 4, 2.342857, 21.600000
711, 5, 2.000000, 16.800000
711, 6, 2.114286, 16.000000
711, 7, 2.114286, 21.600000
711, 8, 2.057143, 21.200000
711, 9, 1.942857, 24.800000
711, 10, 2.342857, 22.000000
711, 11, 2.228571, 20.800000
711, 12, 1.942857, 20.400000
711, 13, 1.942857, 24.000000
711, 14, 2.000000, 25.600000
711, 15, 1.828571, 24.400000
711, 16, 2.285714, 19.600000
711, 17, 2.114286, 20.000000
711, 18, 2.114286, 20.000000
711, 19, 2.114286, 21.600000
716, 0, 2.457143, 19.200000
716, 1, 2.114286, 22.800000
716, 2, 2.057143, 20.800000
716, 3, 1.942857, 23.200000
716, 4, 1.942857, 26.800000
716, 5, 1.942857, 23.200000
716, 6, 2.171429, 20.400000
716, 7, 1.885714, 24.400000
716, 8, 2.057143, 17.600000
716, 9, 1.828571, 21.600000
716, 10, 2.228571, 23.600000
716, 11, 2.114286, 23.200000
716, 12, 1.885714, 23.200000
716, 13, 2.000000, 16.000000
716, 14, 1.885714, 26.400000
716, 15, 2.000000, 25.200000
716, 16, 2.114286, 21.600000
716, 17, 1.885714, 29.200000
716, 18, 2.228571, 19.600000
716, 19, 2.285714, 18.000000
721, 0, 1.771429, 24.400000
721, 1, 2.057143, 16.800000
721, 2, 1.942857, 25.600000
721, 3, 2.057143, 20.400000
721, 4, 2.285714, 20.800000
721, 5, 2.400000, 19.200000
721, 6, 1.942857, 20.400000
721, 7, 2.114286, 22.800000
721, 8, 2.171429, 16.400000
721, 9, 2.228571, 20.000000
721, 10, 2.114286, 20.000000
721, 11, 2.000000, 18.000000
721, 12, 2.342857, 22.400000
721, 13, 2.057143, 23.200000
721, 14, 2.057143, 21.200000
721, 15, 2.000000, 21.600000
721, 16, 1.942857, 24.800000
721, 17, 2.057143, 22.400000
721, 18, 2.114286, 25.600000
721, 19, 2.000000, 24.000000
726, 0, 2.114286, 18.800000
726, 1, 2.171429, 18.400000
726, 2, 1.942857, 20.000000
726, 3, 1.942857, 19.600000
726, 4, 2.057143, 21.200000
726, 5, 1.714286, 23.200000
726, 6, 2.171429, 18.800000
726, 7, 2.057143, 22.800000
726, 8, 1.828571, 26.400000
726, 9, 2.171429, 23.200000
726, 10, 1.885714, 21.600000
726, 11, 2.114286, 21.200000
726, 12, 1.942857, 22.000000
726, 13, 1.942857, 25.200000
726, 14, 2.057143, 18.000000
726, 15, 2.171429, 17.600000
726, 16, 2.228571, 19.200000
726, 17, 1.828571, 20.800000
726, 18, 2.000000, 22.400000
726, 19, 2.228571, 20.800000
731, 0, 2.171429, 19.200000
731, 1, 2.057143, 23.600000
731, 2, 1.942857, 22.400000
731, 3, 2.057143, 18.000000
731, 4, 2.057143, 23.200000
731, 5, 2.171429, 21.600000
731, 6, 2.285714, 24.800000
731, 7, 2.057143, 22.800000
731, 8, 2.171429, 25.600000
731, 9, 2.057143, 19.600000
731, 10, 1.942857, 26.000000
731, 11, 1.885714, 23.200000
731, 12, 2.285714, 24.400000
731, 13, 1.771429, 23.200000
731, 14, 2.000000, 21.600000
731, 15, 2.057143, 23.600000
731, 16, 2.114286, 23.600000
731, 17, 1.942857, 19.600000
731, 18, 2.171429, 23.200000
731, 19, 2.057143, 23.200000
736, 0, 2.114286, 24.800000
736, 1, 2.000000, 20.800000
736, 2, 2.171429, 24.400000
736, 3, 2.000000, 22.400000
736, 4, 2.057143, 21.600000
736, 5, 2.057143, 24.800000
736, 6, 2.114286, 19.600000
736, 7, 2.342857, 17.600000
736, 8, 2.228571, 23.200000
736, 9, 2.057143, 25.600000
736, 10, 2.171429, 20.800000
736, 11, 2.057143, 22.400000
736, 12, 1.828571, 22.400000
736, 13, 1.942857, 20.800000
736, 14, 2.057143, 15.600000
736, 15, 2.114286, 25.200000
736, 16, 2.228571, 18.400000
736, 17, 2.000000, 16.800000
736, 18, 2.000000, 24.800000
736, 19, 2.057143, 24.000000
741, 0, 2.000000, 23.600000
741, 1, 2.285714, 22.000000
741, 2, 2.228571, 23.200000
741, 3, 1.885714, 24.800000
741, 4, 2.114286, 19.200000
741, 5, 2.114286, 22.000000
741, 6, 2.057143, 23.600000
741, 7, 2.228571, 18.000000
741, 8, 2.171429, 21.600000
741, 9, 2.171429, 20.000000
741, 10, 2.114286, 24.800000
741, 11, 1.771429, 20.000000
741, 12, 2.114286, 24.800000
741, 13, 2.057143, 22.000000
741, 14, 1.885714, 21.600000
741, 15, 2.285714, 19.600000
741, 16, 2.057143, 22.000000
741, 17, 1.828571, 21.600000
741, 18, 2.057143, 21.200000
741, 19, 1.885714, 25.200000
746, 0, 2.228571, 21.200000
746, 1, 2.114286, 17.600000
746, 2, 2.285714, 20.000000
746, 3, 2.171429, 20.800000
746, 4, 2.171429, 18.800000
746, 5, 2.000000, 27.200000
746, 6, 1.942857, 23.600000
746, 7, 2.000000, 19.600000
746, 8, 1.828571, 19.200000
746, 9, 1.828571, 21.600000
746, 10, 2.057143, 26.000000
746, 11, 2.057143, 23.200000
746, 12, 2.171429, 16.800000
746, 13, 1.828571, 23.600000
746, 14, 2.228571, 16.800000
746, 15, 1.885714, 24.800000
746, 16, 2.285714, 20.400000
746, 17, 1.771429, 22.400000
746, 18, 1.942857, 18.400000
746, 19, 1.942857, 23.200000
751, 0, 2.285714, 16.400000
751, 1, 1.942857, 19.600000
751, 2, 2.114286, 21.600000
751, 3, 2.171429, 21.200000
751, 4, 2.057143, 25.600000
751, 5, 2.114286, 19.600000
751, 6, 2.000000, 19.600000
751, 7, 2.057143, 24.400000
751, 8, 1.885714, 20.800000
751, 9, 2.171429, 24.000000
751, 10, 2.057143, 19.600000
751, 11, 2.114286, 23.600000
751, 12, 2.000000, 18.400000
751, 13, 2.057143, 16.800000
751, 14, 2.171429, 23.200000
751, 15, 2.171429, 18.400000
751, 16, 1.885714, 22.000000
751, 17, 2.171429, 21.600000
751, 18, 1.942857, 20.800000
751, 19, 2.228571, 25.200000
756, 0, 2.000000, 22.800000
756, 1, 1.942857, 20.400000
756, 2, 2.057143, 22.000000
756, 3, 2.342857, 18.000000
756, 4, 1.942857, 20.000000
756, 5, 1.885714, 16.800000
756, 6, 2.285714, 21.200000
756, 7, 2.000000, 20.800000
756, 8, 2.171429, 24.400000
756, 9, 1.771429, 25.200000
756, 10, 1.714286, 26.000000
756, 11, 2.228571, 16.000000
756, 12, 2.057143, 20.800000
756, 13, 1.828571, 24.800000
756, 14, 2.057143, 21.600000
756, 15, 2.285714, 23.200000
756, 16, 2.114286, 22.400000
756, 17, 2.171429, 20.000000
756, 18, 2.057143, 21.200000
756, 19, 2.114286, 19.600000
761, 0, 2.228571, 20.400000
761, 1, 2.228571, 16.400000
761, 2, 2.057143, 17.600000
761, 3, 2.285714, 18.400000
761, 4, 2.228571, 20.000000
761, 5, 2.114286, 16.000000
761, 6, 2.171429, 16.800000
761, 7, 2.114286, 24.400000
761, 8, 2.000000, 20.400000
761, 9, 2.228571, 22.000000
761, 10, 2.114286, 22.000000
761, 11, 2.285714, 18.000000
761, 12, 2.000000, 18.400000
761, 13, 2.057143, 18.800000
761, 14, 2.171429, 21.200000
761, 15, 1.885714, 22.000000
761, 16, 1.771429, 22.800000
761, 17, 2.285714, 18.400000
761, 18, 2.057143, 20.400000
761, 19, 1.885714, 24.400000
766, 0, 2.000000, 25.200000
766, 1, 2.000000, 24.800000
766, 2, 2.000000, 19.200000
766, 3, 2.285714, 25.200000
766, 4, 2.171429, 18.800000
766, 5, 2.114286, 26.400000
766, 6, 1.942857, 20.400000
766, 7, 2.057143, 18.800000
766, 8, 2.057143, 22.400000
766, 9, 2.228571, 15.200000
766, 10, 2.000000, 20.800000
766, 11, 2.000000, 20.800000
766, 12, 1.942857, 20.800000
766, 13, 2.228571, 19.200000
766, 14, 2.114286, 18.800000
766, 15, 2.000000, 26.800000
766, 16, 1.885714, 24.400000
766, 17, 2.114286, 20.000000
766, 18, 1.942857, 19.600000
766, 19, 2.342857, 20.800000
771, 0, 2.000000, 22.000000
771, 1, 1.771429, 25.200000
771, 2, 1.942857, 25.600000
771, 3, 2.171429, 20.000000
771, 4, 2.114286, 19.200000
771, 5, 1.942857, 20.400000
771, 6, 2.057143, 19.200000
771, 7, 1.828571, 22.000000
771, 8, 2.228571, 21.200000
771, 9, 2.342857, 18.000000
771, 10, 2.285714, 18.000000
771, 11, 2.342857, 18.000000
771, 12, 2.114286, 20.000000
771, 13, 1.942857, 22.400000
771, 14, 2.228571, 18.800000
771, 15, 2.228571, 17.600000
771, 16, 2.000000, 23.600000
771, 17, 1.885714, 24.000000
771, 18, 2.228571, 21.600000
771, 19, 2.000000, 21.600000
776, 0, 1.828571, 18.000000
776, 1, 1.771429, 23.200000
776, 2, 2.057143, 22.800000
776, 3, 1.942857, 19.600000
776, 4, 1.942857, 20.800000
776, 5, 2.000000, 23.600000
776, 6, 2.285714, 20.000000
776, 7, 2.114286, 20.000000
776, 8, 1.942857, 22.400000
776, 9, 2.171429, 24.800000
776, 10, 2.400000, 20.800000
776, 11, 2.114286, 19.600000
776, 12, 2.114286, 22.800000
776, 13, 2.285714, 19.600000
776, 14, 2.114286, 23.600000
776, 15, 1.942857, 24.800000
776, 16, 2.000000, 23.200000
776, 17, 1.771429, 26.800000
776, 18, 1.885714, 22.800000
776, 19, 2.171429, 21.600000
781, 0, 2.114286, 20.400000
781, 1, 2.000000, 22.000000
781, 2, 2.342857, 20.800000
781, 3, 1.885714, 20.400000
781, 4, 1.942857, 24.800000
781, 5, 2.114286, 22.400000
781, 6, 1.942857, 20.800000
781, 7, 1.942857, 21.200000
781, 8, 2.285714, 20.000000
781, 9, 2.228571, 21.200000
781, 10, 2.342857, 18.400000
781, 11, 2.114286, 24.000000
781, 12, 2.114286, 25.200000
781, 13, 2.114286, 22.000000
781, 14, 2.228571, 20.400000
781, 15, 1.771429, 22.400000
781, 16, 2.057143, 23.600000
781, 17, 2.057143, 22.800000
781, 18, 2.000000, 23.200000
781, 19, 2.171429, 18.000000
786, 0, 2.057143, 22.000000
786, 1, 1.942857, 21.200000
786, 2, 1.885714, 21.600000
786, 3, 2.228571, 18.000000
786, 4, 2.171429, 22.800000
786, 5, 2.057143, 22.800000
786, 6, 2.114286, 19.200000
786, 7, 1.771429, 20.400000
786, 8, 2.057143, 19.600000
786, 9, 2.057143, 21.600000
786, 10, 2.057143, 22.000000
786, 11, 2.171429, 22.800000
786, 12, 2.171429, 18.800000
786, 13, 2.000000, 22.000000
786, 14, 1.942857, 26.400000
786, 15, 2.000000, 18.800000
786, 16, 2.057143, 19.600000
786, 17, 1.828571, 26.000000
786, 18, 2.114286, 19.200000
786, 19, 2.000000, 21.600000
791, 0, 2.057143, 23.200000
791, 1, 1.942857, 21.200000
791, 2, 2.228571, 18.800000
791, 3, 2.114286, 16.800000
791, 4, 2.285714, 22.000000
791, 5, 1.828571, 22.800000
791, 6, 2.057143, 19.200000
791, 7, 2.114286, 24.400000
791, 8, 2.057143, 20.800000
791, 9, 2.057143, 22.800000
791, 10, 1.942857, 20.800000
791, 11, 2.114286, 20.800000
791, 12, 2.057143, 21.600000
791, 13, 2.114286, 21.200000
791, 14, 1.942857, 21.600000
791, 15, 2.228571, 23.600000
791, 16, 1.885714, 21.600000
791, 17, 2.171429, 20.800000
791, 18, 1.885714, 21.600000
791, 19, 1.771429, 22.400000
796, 0, 1.942857, 25.200000
796, 1, 2.228571, 22.800000
796, 2, 1.885714, 22.000000
796, 3, 2.057143, 17.200000
796, 4, 2.057143, 22.400000
796, 5, 2.057143, 27.200000
796, 6, 2.285714, 19.200000
796, 7, 2.057143, 22.800000
796, 8, 2.057143, 20.400000
796, 9, 2.285714, 19.600000
796, 10, 2.171429, 16.400000
796, 11, 1.942857, 21.600000
796, 12, 2.057143, 23.600000
796, 13, 2.285714, 19.200000
796, 14, 2.000000, 20.800000
796, 15, 2.114286, 18.800000
796, 16, 2.000000, 22.400000
796, 17, 2.285714, 20.800000
796, 18, 2.171429, 25.200000
796, 19, 2.000000, 22.800000
801, 0, 2.342857, 16.800000
801, 1, 2.114286, 23.600000
801, 2, 2.171429, 19.600000
801, 3, 2.057143, 21.600000
801, 4, 2.000000, 20.800000
801, 5, 1.771429, 21.200000
801, 6, 2.457143, 20.400000
801, 7, 2.114286, 22.800000
801, 8, 1.942857, 22.400000
801, 9, 1.942857, 23.600000
801, 10, 2.285714, 17.600000
801, 11, 2.228571, 21.600000
801, 12, 2.228571, 20.000000
801, 13, 2.285714, 20.400000
801, 14, 2.285714, 17.200000
801, 15, 2.000000, 19.600000
801, 16, 1.885714, 23.600000
801, 17, 2.171429, 22.400000
801, 18, 2.057143, 22.400000
801, 19, 1.771429, 23.200000
806, 0, 2.000000, 20.000000
806, 1, 2.114286, 19.200000
806, 2, 1.942857, 22.800000
806, 3, 2.000000, 21.600000
806, 4, 2.114286, 20.400000
806, 5, 2.000000, 18.000000
806, 6, 1.885714, 19.200000
806, 7, 1.942857, 22.400000
806, 8, 2.171429, 20.000000
806, 9, 2.057143, 19.200000
806, 10, 2.114286, 24.000000
806, 11, 1.828571, 18.800000
806, 12, 1.942857, 20.800000
806, 13, 1.885714, 20.800000
806, 14, 1.942857, 20.800000
806, 15, 1.771429, 24.800000
806, 16, 1.885714, 19.600000
806, 17, 2.457143, 16.800000
806, 18, 1.942857, 18.400000
806, 19, 2.057143, 20.000000
811, 0, 1.942857, 22.800000
811, 1, 1.942857, 24.800000
811, 2, 2.228571, 21.600000
811, 3, 2.171429, 15.200000
811, 4, 2.057143, 21.200000
811, 5, 1.942857, 20.400000
811, 6, 1.657143, 22.400000
811, 7, 1.942857, 18.400000
811, 8, 2.285714, 18.000000
811, 9, 2.171429, 16.000000
811, 10, 2.057143, 24.400000
811, 11, 2.114286, 18.400000
811, 12, 2.057143, 22.000000
811, 13, 2.171429, 19.200000
811, 14, 1.828571, 21.200000
811, 15, 2.228571, 20.400000
811, 16, 1.828571, 20.400000
811, 17, 1.942857, 23.600000
811, 18, 2.114286, 22.400000
811, 19, 2.171429, 21.200000
816, 0, 2.114286, 24.400000
816, 1, 1.885714, 21.600000
816, 2, 1.885714, 20.800000
816, 3, 2.057143, 21.600000
816, 4, 2.228571, 18.400000
816, 5, 1.942857, 17.200000
816, 6, 2.000000, 22.400000
816, 7, 2.171429, 20.000000
816, 8, 2.000000, 19.600000
816, 9, 2.057143, 23.600000
816, 10, 1.828571, 23.600000
816, 11, 2.171429, 12.800000
816, 12, 2.285714, 17.600000
816, 13, 1.828571, 24.000000
816, 14, 2.285714, 18.400000
816, 15, 2.342857, 17.600000
816, 16, 2.171429, 21.200000
816, 17, 2.342857, 16.800000
816, 18, 1.942857, 20.000000
816, 19, 2.000000, 22.000000
821, 0, 1.942857, 23.600000
821, 1, 1.942857, 20.800000
