Data set contains 1000 examples.
[forest size], [trialNum], [training error], [cross-set error]
616, 1, 0.000000, 4.800000
616, 2, 0.000000, 5.600000
616, 3, 0.000000, 3.200000
616, 4, 0.000000, 5.600000
616, 5, 0.000000, 5.600000
616, 6, 0.000000, 1.600000
616, 7, 0.000000, 4.800000
616, 8, 0.000000, 4.000000
616, 9, 0.000000, 2.400000
616, 10, 0.000000, 4.800000
616, 11, 0.000000, 6.400000
616, 12, 0.000000, 8.000000
616, 13, 0.000000, 5.600000
616, 14, 0.000000, 5.600000
616, 15, 0.000000, 3.200000
616, 16, 0.000000, 3.200000
616, 17, 0.000000, 8.000000
616, 18, 0.000000, 7.200000
616, 19, 0.000000, 4.000000
621, 0, 0.000000, 4.800000
621, 1, 0.000000, 2.400000
621, 2, 0.000000, 3.200000
621, 3, 0.000000, 4.800000
621, 4, 0.000000, 6.400000
621, 5, 0.000000, 5.600000
621, 6, 0.000000, 6.400000
621, 7, 0.000000, 3.200000
621, 8, 0.000000, 6.400000
621, 9, 0.000000, 4.800000
621, 10, 0.000000, 4.000000
621, 11, 0.000000, 5.600000
621, 12, 0.000000, 1.600000
621, 13, 0.000000, 3.200000
621, 14, 0.000000, 5.600000
621, 15, 0.000000, 5.600000
621, 16, 0.000000, 8.800000
621, 17, 0.000000, 1.600000
621, 18, 0.000000, 2.400000
621, 19, 0.000000, 3.200000
626, 0, 0.000000, 4.800000
626, 1, 0.000000, 3.200000
626, 2, 0.000000, 6.400000
626, 3, 0.000000, 6.400000
626, 4, 0.000000, 6.400000
626, 5, 0.000000, 2.400000
626, 6, 0.000000, 1.600000
626, 7, 0.000000, 4.800000
626, 8, 0.000000, 4.000000
626, 9, 0.000000, 4.800000
626, 10, 0.000000, 5.600000
626, 11, 0.000000, 8.000000
626, 12, 0.000000, 6.400000
626, 13, 0.000000, 1.600000
626, 14, 0.000000, 2.400000
626, 15, 0.000000, 6.400000
626, 16, 0.000000, 4.800000
626, 17, 0.000000, 5.600000
626, 18, 0.000000, 4.800000
626, 19, 0.000000, 3.200000
631, 0, 0.000000, 7.200000
631, 1, 0.000000, 4.000000
631, 2, 0.000000, 10.400000
631, 3, 0.000000, 2.400000
631, 4, 0.000000, 3.200000
631, 5, 0.000000, 4.800000
631, 6, 0.000000, 4.000000
631, 7, 0.000000, 4.800000
631, 8, 0.000000, 10.400000
631, 9, 0.000000, 5.600000
631, 10, 0.000000, 4.800000
631, 11, 0.000000, 5.600000
631, 12, 0.000000, 3.200000
631, 13, 0.000000, 0.800000
631, 14, 0.000000, 6.400000
631, 15, 0.000000, 3.200000
631, 16, 0.000000, 1.600000
631, 17, 0.000000, 4.800000
631, 18, 0.000000, 3.200000
631, 19, 0.000000, 7.200000
636, 0, 0.000000, 4.000000
636, 1, 0.000000, 3.200000
636, 2, 0.000000, 8.800000
636, 3, 0.000000, 3.200000
636, 4, 0.000000, 3.200000
636, 5, 0.000000, 7.200000
636, 6, 0.000000, 4.000000
636, 7, 0.000000, 3.200000
636, 8, 0.000000, 2.400000
636, 9, 0.000000, 6.400000
636, 10, 0.000000, 7.200000
636, 11, 0.000000, 8.000000
636, 12, 0.000000, 5.600000
636, 13, 0.000000, 5.600000
636, 14, 0.000000, 3.200000
636, 15, 0.000000, 4.800000
636, 16, 0.000000, 4.000000
636, 17, 0.000000, 4.000000
636, 18, 0.000000, 5.600000
636, 19, 0.000000, 2.400000
641, 0, 0.000000, 4.000000
641, 1, 0.000000, 4.800000
641, 2, 0.000000, 3.200000
641, 3, 0.000000, 4.000000
641, 4, 0.000000, 4.800000
641, 5, 0.000000, 0.800000
641, 6, 0.000000, 7.200000
641, 7, 0.000000, 4.000000
641, 8, 0.000000, 3.200000
641, 9, 0.000000, 1.600000
641, 10, 0.000000, 4.000000
641, 11, 0.000000, 5.600000
641, 12, 0.000000, 3.200000
641, 13, 0.000000, 6.400000
641, 14, 0.000000, 3.200000
641, 15, 0.000000, 4.000000
641, 16, 0.000000, 6.400000
641, 17, 0.000000, 8.800000
641, 18, 0.000000, 5.600000
641, 19, 0.000000, 5.600000
646, 0, 0.000000, 6.400000
646, 1, 0.000000, 4.000000
646, 2, 0.000000, 4.000000
646, 3, 0.000000, 6.400000
646, 4, 0.000000, 2.400000
646, 5, 0.000000, 6.400000
646, 6, 0.000000, 5.600000
646, 7, 0.000000, 5.600000
646, 8, 0.000000, 4.000000
646, 9, 0.000000, 1.600000
646, 10, 0.000000, 4.000000
646, 11, 0.000000, 3.200000
646, 12, 0.000000, 4.000000
646, 13, 0.000000, 3.200000
646, 14, 0.000000, 4.000000
646, 15, 0.000000, 8.800000
646, 16, 0.000000, 5.600000
646, 17, 0.000000, 4.000000
646, 18, 0.000000, 4.000000
646, 19, 0.000000, 2.400000
651, 0, 0.000000, 5.600000
651, 1, 0.000000, 6.400000
651, 2, 0.000000, 4.000000
651, 3, 0.000000, 4.800000
651, 4, 0.000000, 4.800000
651, 5, 0.000000, 5.600000
651, 6, 0.000000, 5.600000
651, 7, 0.000000, 8.000000
651, 8, 0.000000, 1.600000
651, 9, 0.000000, 4.000000
651, 10, 0.000000, 3.200000
651, 11, 0.000000, 7.200000
651, 12, 0.000000, 3.200000
651, 13, 0.000000, 3.200000
651, 14, 0.000000, 2.400000
651, 15, 0.000000, 2.400000
651, 16, 0.000000, 6.400000
651, 17, 0.000000, 4.800000
651, 18, 0.000000, 7.200000
651, 19, 0.000000, 4.800000
656, 0, 0.000000, 7.200000
656, 1, 0.000000, 5.600000
656, 2, 0.000000, 6.400000
656, 3, 0.000000, 4.000000
656, 4, 0.000000, 2.400000
656, 5, 0.000000, 4.800000
656, 6, 0.000000, 4.800000
656, 7, 0.000000, 5.600000
656, 8, 0.000000, 7.200000
656, 9, 0.000000, 1.600000
656, 10, 0.000000, 4.000000
656, 11, 0.000000, 4.800000
656, 12, 0.000000, 5.600000
656, 13, 0.000000, 5.600000
656, 14, 0.000000, 4.800000
656, 15, 0.000000, 4.000000
656, 16, 0.000000, 4.800000
656, 17, 0.000000, 2.400000
656, 18, 0.000000, 4.000000
656, 19, 0.000000, 6.400000
661, 0, 0.000000, 4.800000
661, 1, 0.000000, 5.600000
661, 2, 0.000000, 2.400000
661, 3, 0.000000, 4.800000
661, 4, 0.000000, 4.000000
661, 5, 0.000000, 3.200000
661, 6, 0.000000, 4.000000
661, 7, 0.000000, 6.400000
661, 8, 0.000000, 4.800000
661, 9, 0.000000, 4.000000
661, 10, 0.000000, 5.600000
661, 11, 0.000000, 6.400000
661, 12, 0.000000, 5.600000
661, 13, 0.000000, 4.800000
661, 14, 0.000000, 3.200000
661, 15, 0.000000, 4.800000
661, 16, 0.000000, 3.200000
661, 17, 0.000000, 3.200000
661, 18, 0.000000, 5.600000
661, 19, 0.000000, 5.600000
666, 0, 0.000000, 3.200000
666, 1, 0.000000, 4.000000
666, 2, 0.000000, 5.600000
666, 3, 0.000000, 0.800000
666, 4, 0.000000, 4.800000
666, 5, 0.000000, 4.000000
666, 6, 0.000000, 9.600000
666, 7, 0.000000, 8.000000
666, 8, 0.000000, 4.800000
666, 9, 0.000000, 4.000000
666, 10, 0.000000, 3.200000
666, 11, 0.000000, 5.600000
666, 12, 0.000000, 4.800000
666, 13, 0.000000, 5.600000
666, 14, 0.000000, 7.200000
666, 15, 0.000000, 3.200000
666, 16, 0.000000, 8.000000
666, 17, 0.000000, 7.200000
666, 18, 0.000000, 4.800000
666, 19, 0.000000, 2.400000
671, 0, 0.000000, 3.200000
671, 1, 0.000000, 4.800000
671, 2, 0.000000, 2.400000
671, 3, 0.000000, 5.600000
671, 4, 0.000000, 4.800000
671, 5, 0.000000, 4.800000
671, 6, 0.000000, 3.200000
671, 7, 0.000000, 6.400000
671, 8, 0.000000, 7.200000
671, 9, 0.000000, 5.600000
671, 10, 0.000000, 4.000000
671, 11, 0.000000, 5.600000
671, 12, 0.000000, 1.600000
671, 13, 0.000000, 4.800000
671, 14, 0.000000, 4.800000
671, 15, 0.000000, 4.000000
671, 16, 0.000000, 1.600000
671, 17, 0.000000, 7.200000
671, 18, 0.000000, 4.800000
671, 19, 0.000000, 1.600000
676, 0, 0.000000, 3.200000
676, 1, 0.000000, 4.000000
676, 2, 0.000000, 2.400000
676, 3, 0.000000, 4.800000
676, 4, 0.000000, 6.400000
676, 5, 0.000000, 6.400000
676, 6, 0.000000, 5.600000
676, 7, 0.000000, 4.800000
676, 8, 0.000000, 5.600000
676, 9, 0.000000, 5.600000
676, 10, 0.000000, 4.000000
676, 11, 0.000000, 3.200000
676, 12, 0.000000, 4.000000
676, 13, 0.000000, 4.800000
676, 14, 0.000000, 7.200000
676, 15, 0.000000, 4.000000
676, 16, 0.000000, 5.600000
676, 17, 0.000000, 0.800000
676, 18, 0.000000, 1.600000
676, 19, 0.000000, 5.600000
681, 0, 0.000000, 4.800000
681, 1, 0.000000, 8.000000
681, 2, 0.000000, 2.400000
681, 3, 0.000000, 9.600000
681, 4, 0.000000, 4.000000
681, 5, 0.000000, 5.600000
681, 6, 0.000000, 3.200000
681, 7, 0.000000, 3.200000
681, 8, 0.000000, 6.400000
681, 9, 0.000000, 7.200000
681, 10, 0.000000, 4.800000
681, 11, 0.000000, 3.200000
681, 12, 0.000000, 4.800000
681, 13, 0.000000, 2.400000
681, 14, 0.000000, 8.000000
681, 15, 0.000000, 6.400000
681, 16, 0.000000, 8.800000
681, 17, 0.000000, 3.200000
681, 18, 0.000000, 5.600000
681, 19, 0.000000, 4.000000
686, 0, 0.000000, 4.000000
686, 1, 0.000000, 2.400000
686, 2, 0.000000, 6.400000
686, 3, 0.000000, 5.600000
686, 4, 0.000000, 5.600000
686, 5, 0.000000, 4.800000
686, 6, 0.000000, 6.400000
686, 7, 0.000000, 8.000000
686, 8, 0.000000, 5.600000
686, 9, 0.000000, 4.800000
686, 10, 0.000000, 5.600000
686, 11, 0.000000, 4.800000
686, 12, 0.000000, 4.800000
686, 13, 0.000000, 5.600000
686, 14, 0.000000, 3.200000
686, 15, 0.000000, 0.800000
686, 16, 0.000000, 4.000000
686, 17, 0.000000, 7.200000
686, 18, 0.000000, 4.800000
686, 19, 0.000000, 3.200000
691, 0, 0.000000, 4.000000
691, 1, 0.000000, 4.000000
691, 2, 0.000000, 4.000000
691, 3, 0.000000, 5.600000
691, 4, 0.000000, 1.600000
691, 5, 0.000000, 5.600000
691, 6, 0.000000, 4.000000
691, 7, 0.000000, 3.200000
691, 8, 0.000000, 3.200000
691, 9, 0.000000, 3.200000
691, 10, 0.000000, 6.400000
691, 11, 0.000000, 2.400000
691, 12, 0.000000, 3.200000
691, 13, 0.000000, 3.200000
691, 14, 0.000000, 4.000000
691, 15, 0.000000, 0.800000
691, 16, 0.000000, 8.800000
691, 17, 0.000000, 4.800000
691, 18, 0.000000, 4.000000
691, 19, 0.000000, 5.600000
696, 0, 0.000000, 3.200000
696, 1, 0.000000, 5.600000
696, 2, 0.000000, 3.200000
696, 3, 0.000000, 3.200000
696, 4, 0.000000, 4.800000
696, 5, 0.000000, 8.000000
696, 6, 0.000000, 4.000000
696, 7, 0.000000, 5.600000
696, 8, 0.000000, 2.400000
696, 9, 0.000000, 4.000000
696, 10, 0.000000, 5.600000
696, 11, 0.000000, 3.200000
696, 12, 0.000000, 4.800000
696, 13, 0.000000, 5.600000
696, 14, 0.000000, 4.800000
696, 15, 0.000000, 3.200000
696, 16, 0.000000, 4.000000
696, 17, 0.000000, 7.200000
696, 18, 0.000000, 4.800000
696, 19, 0.000000, 3.200000
701, 0, 0.000000, 3.200000
701, 1, 0.000000, 5.600000
701, 2, 0.000000, 5.600000
701, 3, 0.000000, 5.600000
701, 4, 0.000000, 5.600000
701, 5, 0.000000, 4.000000
701, 6, 0.000000, 4.800000
701, 7, 0.000000, 4.800000
701, 8, 0.000000, 4.800000
701, 9, 0.000000, 2.400000
701, 10, 0.000000, 6.400000
701, 11, 0.000000, 2.400000
701, 12, 0.000000, 4.000000
701, 13, 0.000000, 2.400000
701, 14, 0.000000, 8.800000
701, 15, 0.000000, 4.000000
701, 16, 0.000000, 4.000000
701, 17, 0.000000, 5.600000
701, 18, 0.000000, 6.400000
701, 19, 0.000000, 4.000000
706, 0, 0.000000, 3.200000
706, 1, 0.000000, 4.000000
706, 2, 0.000000, 4.800000
706, 3, 0.000000, 4.800000
706, 4, 0.000000, 8.000000
706, 5, 0.000000, 6.400000
706, 6, 0.000000, 4.800000
706, 7, 0.000000, 3.200000
706, 8, 0.000000, 5.600000
706, 9, 0.000000, 4.000000
706, 10, 0.000000, 7.200000
706, 11, 0.000000, 2.400000
706, 12, 0.000000, 4.000000
706, 13, 0.000000, 4.000000
706, 14, 0.000000, 5.600000
706, 15, 0.000000, 6.400000
706, 16, 0.000000, 4.800000
706, 17, 0.000000, 6.400000
706, 18, 0.000000, 3.200000
706, 19, 0.000000, 4.800000
711, 0, 0.000000, 4.000000
711, 1, 0.000000, 4.000000
711, 2, 0.000000, 4.000000
711, 3, 0.000000, 7.200000
711, 4, 0.000000, 4.800000
711, 5, 0.000000, 6.400000
711, 6, 0.000000, 5.600000
711, 7, 0.000000, 4.800000
711, 8, 0.000000, 4.800000
711, 9, 0.000000, 4.800000
711, 10, 0.000000, 0.800000
711, 11, 0.000000, 4.800000
711, 12, 0.000000, 4.000000
711, 13, 0.000000, 5.600000
711, 14, 0.000000, 6.400000
711, 15, 0.000000, 0.800000
711, 16, 0.000000, 6.400000
711, 17, 0.000000, 6.400000
711, 18, 0.000000, 5.600000
711, 19, 0.000000, 4.800000
716, 0, 0.000000, 4.000000
716, 1, 0.000000, 2.400000
716, 2, 0.000000, 8.000000
716, 3, 0.000000, 6.400000
716, 4, 0.000000, 8.000000
716, 5, 0.000000, 4.800000
716, 6, 0.000000, 3.200000
716, 7, 0.000000, 1.600000
716, 8, 0.000000, 4.000000
716, 9, 0.000000, 8.000000
716, 10, 0.000000, 6.400000
716, 11, 0.000000, 7.200000
716, 12, 0.000000, 6.400000
716, 13, 0.000000, 4.000000
716, 14, 0.000000, 3.200000
716, 15, 0.000000, 3.200000
716, 16, 0.000000, 7.200000
716, 17, 0.000000, 5.600000
716, 18, 0.000000, 4.000000
716, 19, 0.000000, 2.400000
721, 0, 0.000000, 5.600000
721, 1, 0.000000, 7.200000
721, 2, 0.000000, 2.400000
721, 3, 0.000000, 4.800000
721, 4, 0.000000, 3.200000
721, 5, 0.000000, 7.200000
721, 6, 0.000000, 6.400000
721, 7, 0.000000, 3.200000
721, 8, 0.000000, 3.200000
721, 9, 0.000000, 1.600000
721, 10, 0.000000, 3.200000
721, 11, 0.000000, 5.600000
721, 12, 0.000000, 6.400000
721, 13, 0.000000, 0.800000
721, 14, 0.000000, 3.200000
721, 15, 0.000000, 1.600000
721, 16, 0.000000, 3.200000
721, 17, 0.000000, 4.800000
721, 18, 0.000000, 5.600000
721, 19, 0.000000, 5.600000
726, 0, 0.000000, 5.600000
726, 1, 0.000000, 6.400000
726, 2, 0.000000, 5.600000
726, 3, 0.000000, 4.000000
726, 4, 0.000000, 2.400000
726, 5, 0.000000, 4.800000
726, 6, 0.000000, 2.400000
726, 7, 0.000000, 5.600000
726, 8, 0.000000, 3.200000
726, 9, 0.000000, 4.000000
726, 10, 0.000000, 5.600000
726, 11, 0.000000, 3.200000
726, 12, 0.000000, 0.800000
726, 13, 0.000000, 4.800000
726, 14, 0.000000, 5.600000
726, 15, 0.000000, 2.400000
726, 16, 0.000000, 5.600000
726, 17, 0.000000, 4.800000
726, 18, 0.000000, 4.000000
726, 19, 0.000000, 5.600000
731, 0, 0.000000, 6.400000
731, 1, 0.000000, 3.200000
731, 2, 0.000000, 6.400000
731, 3, 0.000000, 4.000000
731, 4, 0.000000, 6.400000
731, 5, 0.000000, 5.600000
731, 6, 0.000000, 3.200000
731, 7, 0.000000, 0.000000
731, 8, 0.000000, 4.800000
731, 9, 0.000000, 4.000000
731, 10, 0.000000, 5.600000
731, 11, 0.000000, 8.800000
731, 12, 0.000000, 1.600000
731, 13, 0.000000, 5.600000
731, 14, 0.000000, 5.600000
731, 15, 0.000000, 6.400000
731, 16, 0.000000, 7.200000
731, 17, 0.000000, 2.400000
731, 18, 0.000000, 3.200000
731, 19, 0.000000, 4.800000
736, 0, 0.000000, 6.400000
736, 1, 0.000000, 6.400000
736, 2, 0.000000, 4.800000
736, 3, 0.000000, 4.000000
736, 4, 0.000000, 4.800000
736, 5, 0.000000, 8.000000
736, 6, 0.000000, 3.200000
736, 7, 0.000000, 2.400000
736, 8, 0.000000, 8.000000
736, 9, 0.000000, 4.000000
736, 10, 0.000000, 4.800000
736, 11, 0.000000, 4.000000
736, 12, 0.000000, 4.800000
736, 13, 0.000000, 6.400000
736, 14, 0.000000, 2.400000
736, 15, 0.000000, 4.000000
736, 16, 0.000000, 9.600000
736, 17, 0.000000, 6.400000
736, 18, 0.000000, 3.200000
736, 19, 0.000000, 6.400000
741, 0, 0.000000, 2.400000
741, 1, 0.000000, 5.600000
741, 2, 0.000000, 4.800000
741, 3, 0.000000, 7.200000
741, 4, 0.000000, 4.800000
741, 5, 0.000000, 7.200000
741, 6, 0.000000, 6.400000
741, 7, 0.000000, 5.600000
741, 8, 0.000000, 4.800000
741, 9, 0.000000, 4.800000
741, 10, 0.000000, 10.400000
741, 11, 0.000000, 5.600000
741, 12, 0.000000, 4.000000
741, 13, 0.000000, 4.800000
741, 14, 0.000000, 6.400000
741, 15, 0.000000, 3.200000
741, 16, 0.000000, 2.400000
741, 17, 0.000000, 2.400000
741, 18, 0.000000, 3.200000
741, 19, 0.000000, 6.400000
746, 0, 0.000000, 5.600000
746, 1, 0.000000, 2.400000
746, 2, 0.000000, 1.600000
746, 3, 0.000000, 3.200000
746, 4, 0.000000, 5.600000
746, 5, 0.000000, 7.200000
746, 6, 0.000000, 7.200000
746, 7, 0.000000, 4.800000
746, 8, 0.000000, 4.800000
746, 9, 0.000000, 5.600000
746, 10, 0.000000, 5.600000
746, 11, 0.000000, 6.400000
746, 12, 0.000000, 3.200000
746, 13, 0.000000, 5.600000
746, 14, 0.000000, 5.600000
746, 15, 0.000000, 5.600000
746, 16, 0.000000, 8.000000
746, 17, 0.000000, 5.600000
746, 18, 0.000000, 4.000000
746, 19, 0.000000, 8.800000
751, 0, 0.000000, 0.800000
751, 1, 0.000000, 3.200000
751, 2, 0.000000, 3.200000
751, 3, 0.000000, 3.200000
751, 4, 0.000000, 0.000000
751, 5, 0.000000, 5.600000
751, 6, 0.000000, 8.800000
751, 7, 0.000000, 4.000000
751, 8, 0.000000, 5.600000
751, 9, 0.000000, 8.000000
751, 10, 0.000000, 4.800000
751, 11, 0.000000, 3.200000
751, 12, 0.000000, 1.600000
751, 13, 0.000000, 4.000000
751, 14, 0.000000, 3.200000
751, 15, 0.000000, 5.600000
751, 16, 0.000000, 4.000000
751, 17, 0.000000, 6.400000
751, 18, 0.000000, 6.400000
751, 19, 0.000000, 7.200000
756, 0, 0.000000, 5.600000
756, 1, 0.000000, 7.200000
756, 2, 0.000000, 2.400000
756, 3, 0.000000, 3.200000
756, 4, 0.000000, 4.000000
756, 5, 0.000000, 4.800000
756, 6, 0.000000, 8.000000
756, 7, 0.000000, 4.000000
756, 8, 0.000000, 2.400000
756, 9, 0.000000, 6.400000
756, 10, 0.000000, 5.600000
756, 11, 0.000000, 8.800000
756, 12, 0.000000, 5.600000
756, 13, 0.000000, 2.400000
756, 14, 0.000000, 5.600000
756, 15, 0.000000, 7.200000
756, 16, 0.000000, 4.800000
756, 17, 0.000000, 7.200000
756, 18, 0.000000, 7.200000
756, 19, 0.000000, 5.600000
761, 0, 0.000000, 4.000000
761, 1, 0.000000, 1.600000
761, 2, 0.000000, 8.800000
761, 3, 0.000000, 5.600000
761, 4, 0.000000, 5.600000
761, 5, 0.000000, 0.800000
761, 6, 0.000000, 6.400000
761, 7, 0.000000, 4.800000
761, 8, 0.000000, 4.800000
761, 9, 0.000000, 2.400000
761, 10, 0.000000, 4.800000
761, 11, 0.000000, 4.800000
761, 12, 0.000000, 4.000000
761, 13, 0.000000, 8.000000
761, 14, 0.000000, 4.800000
761, 15, 0.000000, 3.200000
761, 16, 0.000000, 2.400000
761, 17, 0.000000, 3.200000
761, 18, 0.000000, 8.000000
761, 19, 0.000000, 8.800000
766, 0, 0.000000, 5.600000
766, 1, 0.000000, 2.400000
766, 2, 0.000000, 6.400000
766, 3, 0.000000, 5.600000
766, 4, 0.000000, 1.600000
766, 5, 0.000000, 1.600000
766, 6, 0.000000, 4.800000
766, 7, 0.000000, 7.200000
766, 8, 0.000000, 5.600000
766, 9, 0.000000, 7.200000
766, 10, 0.000000, 4.000000
766, 11, 0.000000, 4.000000
766, 12, 0.000000, 4.800000
766, 13, 0.000000, 6.400000
766, 14, 0.000000, 4.800000
766, 15, 0.000000, 4.800000
766, 16, 0.000000, 2.400000
766, 17, 0.000000, 4.800000
766, 18, 0.000000, 4.800000
766, 19, 0.000000, 4.000000
771, 0, 0.000000, 4.000000
771, 1, 0.000000, 2.400000
771, 2, 0.000000, 4.000000
771, 3, 0.000000, 3.200000
771, 4, 0.000000, 3.200000
771, 5, 0.000000, 3.200000
771, 6, 0.000000, 4.000000
771, 7, 0.000000, 3.200000
771, 8, 0.000000, 4.000000
771, 9, 0.000000, 3.200000
771, 10, 0.000000, 6.400000
771, 11, 0.000000, 9.600000
771, 12, 0.000000, 4.000000
771, 13, 0.000000, 4.000000
771, 14, 0.000000, 3.200000
771, 15, 0.000000, 4.000000
771, 16, 0.000000, 6.400000
771, 17, 0.000000, 6.400000
771, 18, 0.000000, 5.600000
771, 19, 0.000000, 3.200000
776, 0, 0.000000, 3.200000
776, 1, 0.000000, 5.600000
776, 2, 0.000000, 8.000000
776, 3, 0.000000, 4.800000
776, 4, 0.000000, 4.000000
776, 5, 0.000000, 2.400000
776, 6, 0.000000, 4.000000
776, 7, 0.000000, 5.600000
776, 8, 0.000000, 2.400000
776, 9, 0.000000, 7.200000
776, 10, 0.000000, 4.800000
776, 11, 0.000000, 2.400000
776, 12, 0.000000, 4.800000
776, 13, 0.000000, 6.400000
776, 14, 0.000000, 3.200000
776, 15, 0.000000, 4.800000
776, 16, 0.000000, 3.200000
776, 17, 0.000000, 2.400000
776, 18, 0.000000, 8.800000
776, 19, 0.000000, 2.400000
781, 0, 0.000000, 4.800000
781, 1, 0.000000, 3.200000
781, 2, 0.000000, 2.400000
781, 3, 0.000000, 8.800000
781, 4, 0.000000, 6.400000
781, 5, 0.000000, 4.000000
781, 6, 0.000000, 2.400000
781, 7, 0.000000, 4.800000
781, 8, 0.000000, 3.200000
781, 9, 0.000000, 5.600000
781, 10, 0.000000, 3.200000
781, 11, 0.000000, 4.800000
781, 12, 0.000000, 6.400000
781, 13, 0.000000, 4.800000
781, 14, 0.000000, 5.600000
781, 15, 0.000000, 4.000000
781, 16, 0.000000, 3.200000
781, 17, 0.000000, 5.600000
781, 18, 0.000000, 2.400000
781, 19, 0.000000, 4.800000
786, 0, 0.000000, 5.600000
786, 1, 0.000000, 3.200000
786, 2, 0.000000, 4.000000
786, 3, 0.000000, 4.000000
786, 4, 0.000000, 4.000000
786, 5, 0.000000, 6.400000
786, 6, 0.000000, 4.000000
786, 7, 0.000000, 4.000000
786, 8, 0.000000, 4.800000
786, 9, 0.000000, 5.600000
786, 10, 0.000000, 4.800000
786, 11, 0.000000, 4.000000
786, 12, 0.000000, 4.000000
786, 13, 0.000000, 0.800000
786, 14, 0.000000, 4.000000
786, 15, 0.000000, 7.200000
786, 16, 0.000000, 5.600000
786, 17, 0.000000, 6.400000
786, 18, 0.000000, 5.600000
786, 19, 0.000000, 8.000000
791, 0, 0.000000, 4.800000
791, 1, 0.000000, 4.000000
791, 2, 0.000000, 2.400000
791, 3, 0.000000, 1.600000
791, 4, 0.000000, 2.400000
791, 5, 0.000000, 4.800000
791, 6, 0.000000, 7.200000
791, 7, 0.000000, 2.400000
791, 8, 0.000000, 5.600000
791, 9, 0.000000, 4.000000
791, 10, 0.000000, 6.400000
791, 11, 0.000000, 5.600000
791, 12, 0.000000, 5.600000
791, 13, 0.000000, 4.800000
791, 14, 0.000000, 2.400000
791, 15, 0.000000, 3.200000
791, 16, 0.000000, 4.800000
791, 17, 0.000000, 6.400000
791, 18, 0.000000, 3.200000
791, 19, 0.000000, 4.000000
796, 0, 0.000000, 4.000000
796, 1, 0.000000, 12.000000
796, 2, 0.000000, 4.800000
796, 3, 0.000000, 2.400000
796, 4, 0.000000, 5.600000
796, 5, 0.000000, 3.200000
796, 6, 0.000000, 4.000000
796, 7, 0.000000, 3.200000
796, 8, 0.000000, 2.400000
796, 9, 0.000000, 4.000000
796, 10, 0.000000, 3.200000
796, 11, 0.000000, 4.800000
796, 12, 0.000000, 3.200000
796, 13, 0.000000, 4.800000
796, 14, 0.000000, 8.800000
796, 15, 0.000000, 6.400000
796, 16, 0.000000, 5.600000
796, 17, 0.000000, 4.000000
796, 18, 0.000000, 5.600000
796, 19, 0.000000, 2.400000
801, 0, 0.000000, 4.800000
801, 1, 0.000000, 8.000000
801, 2, 0.000000, 4.000000
801, 3, 0.000000, 3.200000
801, 4, 0.000000, 7.200000
801, 5, 0.000000, 1.600000
801, 6, 0.000000, 6.400000
801, 7, 0.000000, 4.800000
801, 8, 0.000000, 5.600000
801, 9, 0.000000, 3.200000
801, 10, 0.000000, 2.400000
801, 11, 0.000000, 3.200000
801, 12, 0.000000, 4.800000
801, 13, 0.000000, 3.200000
801, 14, 0.000000, 4.800000
801, 15, 0.000000, 6.400000
801, 16, 0.000000, 3.200000
801, 17, 0.000000, 4.000000
801, 18, 0.000000, 7.200000
801, 19, 0.000000, 7.200000
806, 0, 0.000000, 5.600000
806, 1, 0.000000, 4.000000
806, 2, 0.000000, 1.600000
806, 3, 0.000000, 4.000000
806, 4, 0.000000, 3.200000
806, 5, 0.000000, 5.600000
806, 6, 0.000000, 2.400000
806, 7, 0.000000, 4.800000
806, 8, 0.000000, 3.200000
806, 9, 0.000000, 4.000000
806, 10, 0.000000, 5.600000
806, 11, 0.000000, 5.600000
806, 12, 0.000000, 7.200000
806, 13, 0.000000, 3.200000
806, 14, 0.000000, 5.600000
806, 15, 0.000000, 7.200000
806, 16, 0.000000, 4.000000
806, 17, 0.000000, 4.800000
806, 18, 0.000000, 0.800000
806, 19, 0.000000, 4.000000
811, 0, 0.000000, 4.800000
811, 1, 0.000000, 5.600000
811, 2, 0.000000, 1.600000
811, 3, 0.000000, 5.600000
811, 4, 0.000000, 2.400000
811, 5, 0.000000, 5.600000
811, 6, 0.000000, 4.800000
811, 7, 0.000000, 4.800000
811, 8, 0.000000, 0.800000
811, 9, 0.000000, 6.400000
811, 10, 0.000000, 6.400000
811, 11, 0.000000, 6.400000
811, 12, 0.000000, 0.000000
811, 13, 0.000000, 5.600000
811, 14, 0.000000, 2.400000
811, 15, 0.000000, 5.600000
811, 16, 0.000000, 10.400000
811, 17, 0.000000, 7.200000
811, 18, 0.000000, 5.600000
811, 19, 0.000000, 3.200000
816, 0, 0.000000, 3.200000
816, 1, 0.000000, 0.800000
816, 2, 0.000000, 4.800000
816, 3, 0.000000, 4.800000
816, 4, 0.000000, 5.600000
816, 5, 0.000000, 4.800000
816, 6, 0.000000, 1.600000
816, 7, 0.000000, 8.000000
816, 8, 0.000000, 6.400000
816, 9, 0.000000, 6.400000
816, 10, 0.000000, 6.400000
816, 11, 0.000000, 3.200000
816, 12, 0.000000, 8.000000
816, 13, 0.000000, 6.400000
816, 14, 0.000000, 6.400000
816, 15, 0.000000, 5.600000
816, 16, 0.000000, 1.600000
816, 17, 0.000000, 3.200000
816, 18, 0.000000, 5.600000
816, 19, 0.000000, 2.400000
821, 0, 0.000000, 0.800000
821, 1, 0.000000, 2.400000
